refnis;refnis;refnis;periode;aantal transacties;mediaan prijs(€);eerste kwartiel prijs(€);derde kwartiel prijs(€)
55035;LE ROEULX;2011;Y;69;130.000;100.000;179.000
55035;LE ROEULX;2012;Y;68;165.000;97.500;220.000
55035;LE ROEULX;2013;Y;67;140.000;110.000;190.000
55035;LE ROEULX;2014;Y;74;150.000;100.000;235.000
55035;LE ROEULX;2015;Y;68;155.000;92.000;220.000
55035;LE ROEULX;2016;Y;101;143.000;100.000;215.000
55035;LE ROEULX;2017;Y;63;185.000;125.000;220.000
55035;LE ROEULX;2018;Y;79;151.000;101.000;223.000
55035;LE ROEULX;2019;Y;57;190.000;150.000;257.500
55035;LE ROEULX;2020;Y;80;160.000;130.000;233.000
55040;ZINNIK;2010;Y;204;150.000;110.000;207.500
55040;ZINNIK;2011;Y;231;162.500;130.000;220.000
55040;ZINNIK;2012;Y;192;180.000;126.000;235.000
55040;ZINNIK;2013;Y;186;175.000;122.500;230.000
55040;ZINNIK;2014;Y;223;170.000;125.000;220.000
55040;ZINNIK;2015;Y;211;170.000;130.000;220.000
55040;ZINNIK;2016;Y;206;168.750;120.000;220.000
55040;ZINNIK;2017;Y;222;180.000;130.000;245.000
55040;ZINNIK;2018;Y;258;190.000;145.000;250.000
55040;ZINNIK;2019;Y;222;208.000;150.000;280.000
55040;ZINNIK;2020;Y;179;210.000;145.000;265.000
55050;ECAUSSINNES;2010;Y;100;153.000;100.000;207.000
55050;ECAUSSINNES;2011;Y;107;150.000;110.000;207.500
55050;ECAUSSINNES;2012;Y;105;160.000;116.200;210.000
55050;ECAUSSINNES;2013;Y;91;166.250;120.000;220.000
55050;ECAUSSINNES;2014;Y;83;145.000;100.000;180.000
55050;ECAUSSINNES;2015;Y;97;157.000;120.000;205.000
55050;ECAUSSINNES;2016;Y;105;170.000;135.000;220.000
55050;ECAUSSINNES;2017;Y;97;155.000;120.000;205.000
55050;ECAUSSINNES;2018;Y;113;175.000;135.000;240.000
55050;ECAUSSINNES;2019;Y;124;180.000;133.750;234.500
55050;ECAUSSINNES;2020;Y;95;206.000;160.000;290.000
55085;SENEFFE;2010;Y;91;165.000;100.000;250.000
55085;SENEFFE;2011;Y;81;185.000;135.000;255.000
55085;SENEFFE;2012;Y;82;175.000;115.000;273.000
55085;SENEFFE;2013;Y;81;155.000;115.000;225.000
55085;SENEFFE;2014;Y;75;160.000;106.000;227.500
55085;SENEFFE;2015;Y;66;175.000;130.000;255.000
55085;SENEFFE;2016;Y;71;191.750;150.000;230.000
55085;SENEFFE;2017;Y;84;215.000;145.000;296.000
55085;SENEFFE;2018;Y;82;225.000;160.000;274.000
55085;SENEFFE;2019;Y;88;247.500;170.000;322.000
55085;SENEFFE;2020;Y;88;237.000;170.000;311.000
55086;MANAGE;2010;Y;216;130.000;91.000;160.000
55086;MANAGE;2011;Y;193;121.000;90.000;160.000
55086;MANAGE;2012;Y;200;120.000;78.000;165.000
55086;MANAGE;2013;Y;159;125.000;85.000;155.000
55086;MANAGE;2014;Y;186;126.000;87.500;160.000
55086;MANAGE;2015;Y;157;130.000;90.000;166.500
55086;MANAGE;2016;Y;164;120.000;85.000;150.000
55086;MANAGE;2017;Y;193;130.000;85.000;175.000
55086;MANAGE;2018;Y;220;135.000;90.000;180.000
55086;MANAGE;2019;Y;210;143.000;105.000;182.500
55086;MANAGE;2020;Y;169;154.000;120.000;210.000
56001;ANDERLUES;2010;Y;116;110.000;80.000;150.000
56001;ANDERLUES;2011;Y;138;125.000;87.000;175.000
56001;ANDERLUES;2012;Y;103;125.000;90.000;175.000
56001;ANDERLUES;2013;Y;101;125.000;80.000;173.000
56001;ANDERLUES;2014;Y;101;131.000;87.000;170.000
56001;ANDERLUES;2015;Y;100;135.000;95.000;170.000
56001;ANDERLUES;2016;Y;107;125.000;92.000;160.000
56001;ANDERLUES;2017;Y;92;139.500;95.000;190.000
56001;ANDERLUES;2018;Y;109;150.000;106.250;178.500
56001;ANDERLUES;2019;Y;125;159.000;107.500;220.000
56001;ANDERLUES;2020;Y;116;154.000;110.000;210.000
56005;BEAUMONT;2010;Y;48;136.125;92.000;172.500
56005;BEAUMONT;2011;Y;55;147.500;80.000;190.000
56005;BEAUMONT;2012;Y;54;125.000;100.000;185.000
56005;BEAUMONT;2013;Y;39;150.000;100.000;170.000
56005;BEAUMONT;2014;Y;52;140.000;114.500;186.500
56005;BEAUMONT;2015;Y;35;150.000;95.000;200.000
56005;BEAUMONT;2016;Y;32;157.500;119.000;190.000
56005;BEAUMONT;2017;Y;50;127.500;112.500;195.000
56005;BEAUMONT;2018;Y;68;140.000;90.000;195.000
56005;BEAUMONT;2019;Y;62;160.000;130.500;204.000
56005;BEAUMONT;2020;Y;62;140.000;62.500;197.500
56016;CHIMAY;2010;Y;95;115.000;75.000;160.000
56016;CHIMAY;2011;Y;78;105.000;65.000;159.000
56016;CHIMAY;2012;Y;75;119.000;75.000;160.000
56016;CHIMAY;2013;Y;74;115.250;68.250;167.500
56016;CHIMAY;2014;Y;82;125.000;83.500;150.000
56016;CHIMAY;2015;Y;64;125.000;87.500;162.500
56016;CHIMAY;2016;Y;71;132.500;98.750;180.000
56016;CHIMAY;2017;Y;70;125.000;84.000;160.000
56016;CHIMAY;2018;Y;81;125.000;80.000;160.000
56016;CHIMAY;2019;Y;94;124.460;70.000;155.770
56016;CHIMAY;2020;Y;122;117.500;65.000;180.000
56022;ERQUELINNES;2010;Y;114;105.000;80.000;140.000
56022;ERQUELINNES;2011;Y;107;105.000;75.000;139.000
56022;ERQUELINNES;2012;Y;104;110.000;79.250;151.500
56022;ERQUELINNES;2013;Y;109;100.000;70.000;146.750
56022;ERQUELINNES;2014;Y;88;100.000;75.000;162.500
56022;ERQUELINNES;2015;Y;117;110.000;75.000;150.000
56022;ERQUELINNES;2016;Y;91;110.000;80.000;145.000
56022;ERQUELINNES;2017;Y;105;115.000;90.000;150.000
56022;ERQUELINNES;2018;Y;122;120.000;73.750;165.000
56022;ERQUELINNES;2019;Y;100;115.000;78.500;150.000
56022;ERQUELINNES;2020;Y;97;128.500;85.000;175.000
56029;FROIDCHAPELLE;2010;Y;65;82.500;31.750;135.000
56029;FROIDCHAPELLE;2011;Y;56;57.500;20.000;135.000
56029;FROIDCHAPELLE;2012;Y;54;117.500;50.000;232.500
56029;FROIDCHAPELLE;2013;Y;60;90.000;30.000;135.000
56029;FROIDCHAPELLE;2014;Y;54;111.600;74.250;160.000
56029;FROIDCHAPELLE;2015;Y;66;126.000;75.000;210.000
56029;FROIDCHAPELLE;2016;Y;65;59.000;24.500;110.000
56029;FROIDCHAPELLE;2017;Y;79;78.750;24.000;138.000
56029;FROIDCHAPELLE;2018;Y;76;85.000;27.750;180.000
56029;FROIDCHAPELLE;2019;Y;72;102.500;59.000;180.000
56029;FROIDCHAPELLE;2020;Y;80;85.000;45.000;130.000
56044;LOBBES;2010;Y;57;136.000;100.000;177.500
56044;LOBBES;2011;Y;43;120.000;78.750;175.000
56044;LOBBES;2012;Y;42;125.000;110.000;165.000
56044;LOBBES;2013;Y;39;145.000;99.000;199.000
56044;LOBBES;2014;Y;35;138.000;120.000;178.000
56044;LOBBES;2015;Y;50;162.500;90.000;205.000
56044;LOBBES;2016;Y;44;155.000;110.000;190.000
56044;LOBBES;2017;Y;35;155.000;110.000;190.000
56044;LOBBES;2018;Y;64;152.500;115.000;187.000
56044;LOBBES;2019;Y;43;170.000;132.500;252.500
56044;LOBBES;2020;Y;51;185.000;140.000;252.500
56049;MERBES-LE-CHATEAU;2010;Y;34;142.500;105.000;200.000
56049;MERBES-LE-CHATEAU;2011;Y;45;100.000;72.000;140.000
56049;MERBES-LE-CHATEAU;2012;Y;41;113.000;65.000;160.000
56049;MERBES-LE-CHATEAU;2013;Y;36;116.500;85.000;175.000
56049;MERBES-LE-CHATEAU;2014;Y;37;140.000;100.000;175.000
56049;MERBES-LE-CHATEAU;2015;Y;36;133.250;92.500;205.000
56049;MERBES-LE-CHATEAU;2016;Y;28;185.000;130.000;235.000
56049;MERBES-LE-CHATEAU;2017;Y;25;120.000;80.000;140.000
56049;MERBES-LE-CHATEAU;2018;Y;45;140.000;90.000;188.500
56049;MERBES-LE-CHATEAU;2019;Y;36;162.500;108.000;207.500
56049;MERBES-LE-CHATEAU;2020;Y;33;166.250;87.500;195.000
56051;MOMIGNIES;2010;Y;49;125.000;93.000;170.000
56051;MOMIGNIES;2011;Y;52;120.000;90.000;165.000
56051;MOMIGNIES;2012;Y;47;112.500;85.000;145.000
56051;MOMIGNIES;2013;Y;27;125.000;85.000;180.000
56051;MOMIGNIES;2014;Y;41;115.000;82.500;142.500
56051;MOMIGNIES;2015;Y;33;105.000;80.000;120.000
56051;MOMIGNIES;2016;Y;40;120.000;95.000;153.000
56051;MOMIGNIES;2017;Y;67;121.980;100.000;170.000
56051;MOMIGNIES;2018;Y;60;128.000;100.000;176.500
56051;MOMIGNIES;2019;Y;49;142.000;74.000;180.000
56051;MOMIGNIES;2020;Y;46;125.000;90.000;175.000
56078;THUIN;2010;Y;120;150.000;100.000;185.000
56078;THUIN;2011;Y;138;157.500;106.500;200.000
56078;THUIN;2012;Y;128;165.000;110.000;200.000
56078;THUIN;2013;Y;92;151.250;107.500;193.500
56078;THUIN;2014;Y;104;155.000;110.000;210.000
56078;THUIN;2015;Y;88;157.500;95.000;218.000
56078;THUIN;2016;Y;97;165.000;102.500;227.500
56078;THUIN;2017;Y;114;155.000;110.000;218.000
56078;THUIN;2018;Y;106;177.500;123.000;235.000
56078;THUIN;2019;Y;124;177.500;125.000;220.000
56078;THUIN;2020;Y;120;195.000;140.000;254.000
56086;HAM-SUR-HEURE-NALINNES;2010;Y;104;173.750;115.000;227.500
56086;HAM-SUR-HEURE-NALINNES;2011;Y;142;180.000;135.000;225.000
56086;HAM-SUR-HEURE-NALINNES;2012;Y;109;170.000;120.000;220.000
56086;HAM-SUR-HEURE-NALINNES;2013;Y;104;187.500;139.000;235.000
56086;HAM-SUR-HEURE-NALINNES;2014;Y;132;160.000;124.500;220.500
56086;HAM-SUR-HEURE-NALINNES;2015;Y;112;178.000;135.000;240.000
56086;HAM-SUR-HEURE-NALINNES;2016;Y;104;185.500;137.500;235.000
56086;HAM-SUR-HEURE-NALINNES;2017;Y;114;190.000;155.000;265.000
56086;HAM-SUR-HEURE-NALINNES;2018;Y;130;225.000;156.000;277.500
56086;HAM-SUR-HEURE-NALINNES;2019;Y;117;200.000;155.000;253.000
56086;HAM-SUR-HEURE-NALINNES;2020;Y;118;220.000;160.000;280.000
56088;SIVRY-RANCE;2010;Y;41;140.000;103.000;175.000
56088;SIVRY-RANCE;2011;Y;50;131.250;100.000;185.000
56088;SIVRY-RANCE;2012;Y;51;125.000;89.000;158.000
56088;SIVRY-RANCE;2013;Y;34;150.000;100.000;180.000
56088;SIVRY-RANCE;2014;Y;41;137.500;100.000;180.000
56088;SIVRY-RANCE;2015;Y;26;108.000;75.000;150.000
56088;SIVRY-RANCE;2016;Y;35;135.000;105.000;177.500
56088;SIVRY-RANCE;2017;Y;31;120.000;66.000;145.000
56088;SIVRY-RANCE;2018;Y;54;135.000;94.153;160.000
56088;SIVRY-RANCE;2019;Y;49;137.250;111.250;167.500
56088;SIVRY-RANCE;2020;Y;41;150.000;95.000;240.000
57003;ANTOING;2010;Y;82;120.000;80.000;160.000
57003;ANTOING;2011;Y;70;127.000;85.000;155.000
57003;ANTOING;2012;Y;63;120.000;90.000;154.000
57003;ANTOING;2013;Y;65;112.500;85.000;155.000
57003;ANTOING;2014;Y;65;124.000;95.000;160.000
57003;ANTOING;2015;Y;74;120.000;87.000;156.000
57003;ANTOING;2016;Y;74;136.000;115.000;175.000
57003;ANTOING;2017;Y;74;140.000;80.000;185.000
57003;ANTOING;2018;Y;68;135.000;105.000;177.500
57003;ANTOING;2019;Y;84;140.000;100.000;188.750
57003;ANTOING;2020;Y;79;150.000;113.500;195.000
57018;CELLES;2010;Y;61;150.000;126.250;200.000
57018;CELLES;2011;Y;46;150.000;107.500;229.000
57018;CELLES;2012;Y;47;165.000;126.000;240.000
57018;CELLES;2013;Y;46;151.000;105.000;200.000
57018;CELLES;2014;Y;51;150.000;100.000;210.000
57018;CELLES;2015;Y;44;172.500;105.000;214.500
57018;CELLES;2016;Y;32;180.000;122.000;250.000
57018;CELLES;2017;Y;54;160.000;125.000;249.000
57018;CELLES;2018;Y;47;172.000;140.000;299.000
57018;CELLES;2019;Y;46;181.000;130.000;230.000
57018;CELLES;2020;Y;45;250.000;150.000;312.200
57027;ESTAIMPUIS;2010;Y;137;150.000;120.000;209.000
57027;ESTAIMPUIS;2011;Y;147;160.000;120.000;200.000
57027;ESTAIMPUIS;2012;Y;123;160.000;116.000;237.500
57027;ESTAIMPUIS;2013;Y;100;165.000;120.000;199.500
57027;ESTAIMPUIS;2014;Y;110;141.750;110.000;185.000
57027;ESTAIMPUIS;2015;Y;103;157.500;110.000;210.000
57027;ESTAIMPUIS;2016;Y;109;152.500;110.000;217.500
57027;ESTAIMPUIS;2017;Y;152;165.500;120.000;230.000
57027;ESTAIMPUIS;2018;Y;155;175.000;115.500;250.000
57027;ESTAIMPUIS;2019;Y;127;170.000;140.000;260.000
57027;ESTAIMPUIS;2020;Y;127;190.000;130.000;260.000
57062;PECQ;2010;Y;46;135.750;90.000;176.500
57062;PECQ;2011;Y;35;160.000;110.000;200.000
57062;PECQ;2012;Y;42;130.000;95.000;190.000
57062;PECQ;2013;Y;40;147.500;90.000;223.000
57062;PECQ;2014;Y;45;160.000;90.000;200.000
57062;PECQ;2015;Y;58;157.500;110.000;260.000
57062;PECQ;2016;Y;46;173.000;139.000;252.500
57062;PECQ;2017;Y;50;176.000;138.000;250.000
57062;PECQ;2018;Y;51;186.250;133.000;230.000
57062;PECQ;2019;Y;52;192.620;160.000;250.000
57062;PECQ;2020;Y;57;195.000;140.000;309.000
57064;PERUWELZ;2010;Y;163;125.000;90.000;170.000
57064;PERUWELZ;2011;Y;173;120.000;80.000;170.000
57064;PERUWELZ;2012;Y;158;121.000;85.000;165.000
57064;PERUWELZ;2013;Y;155;105.000;80.000;160.000
57064;PERUWELZ;2014;Y;162;110.000;80.000;147.500
57064;PERUWELZ;2015;Y;182;136.500;86.000;180.000
57064;PERUWELZ;2016;Y;168;120.000;90.000;155.000
57064;PERUWELZ;2017;Y;150;135.000;95.000;185.000
57064;PERUWELZ;2018;Y;163;125.000;85.000;170.000
57064;PERUWELZ;2019;Y;189;130.000;85.000;180.000
57064;PERUWELZ;2020;Y;161;140.000;83.000;196.500
57072;RUMES;2010;Y;51;125.000;90.000;165.000
57072;RUMES;2011;Y;41;117.500;95.000;176.000
57072;RUMES;2012;Y;47;140.000;102.500;175.000
57072;RUMES;2013;Y;46;151.360;95.000;180.000
57072;RUMES;2014;Y;24;156.250;130.000;180.000
57072;RUMES;2015;Y;49;130.000;95.000;204.000
57072;RUMES;2016;Y;39;140.000;95.000;180.000
57072;RUMES;2017;Y;47;160.000;127.500;225.000
57072;RUMES;2018;Y;47;150.000;102.000;200.000
57072;RUMES;2019;Y;39;165.000;125.000;200.000
57072;RUMES;2020;Y;48;160.000;120.000;195.000
57081;DOORNIK;2010;Y;502;150.000;110.000;200.000
57081;DOORNIK;2011;Y;570;155.000;120.000;209.999
57081;DOORNIK;2012;Y;519;160.000;123.000;210.000
57081;DOORNIK;2013;Y;471;150.000;120.000;200.000
57081;DOORNIK;2014;Y;511;150.000;112.000;200.000
57081;DOORNIK;2015;Y;574;170.000;127.380;230.000
57081;DOORNIK;2016;Y;535;170.000;120.000;230.000
57081;DOORNIK;2017;Y;592;165.000;120.000;225.000
57081;DOORNIK;2018;Y;609;169.000;120.000;230.000
57081;DOORNIK;2019;Y;592;180.000;130.000;245.000
57081;DOORNIK;2020;Y;593;180.000;137.250;257.000
57093;BRUNEHAUT;2010;Y;76;137.500;97.500;184.000
57093;BRUNEHAUT;2011;Y;55;140.000;95.000;175.000
57093;BRUNEHAUT;2012;Y;69;141.250;100.000;195.348
57093;BRUNEHAUT;2013;Y;64;135.000;103.750;180.000
57093;BRUNEHAUT;2014;Y;58;127.500;85.500;162.500
57093;BRUNEHAUT;2015;Y;82;152.500;105.000;187.000
57093;BRUNEHAUT;2016;Y;49;125.000;85.000;160.000
57093;BRUNEHAUT;2017;Y;68;159.500;122.000;190.000
57093;BRUNEHAUT;2018;Y;55;132.000;97.000;169.000
57093;BRUNEHAUT;2019;Y;60;160.000;132.500;225.000
57093;BRUNEHAUT;2020;Y;67;180.000;127.500;245.000
57094;LEUZE-EN-HAINAUT;2010;Y;115;128.000;90.000;160.000
57094;LEUZE-EN-HAINAUT;2011;Y;118;130.000;97.500;180.000
57094;LEUZE-EN-HAINAUT;2012;Y;122;127.130;85.000;170.000
57094;LEUZE-EN-HAINAUT;2013;Y;107;125.000;92.000;185.000
57094;LEUZE-EN-HAINAUT;2014;Y;118;145.000;110.250;185.000
57094;LEUZE-EN-HAINAUT;2015;Y;139;135.000;100.000;190.000
57094;LEUZE-EN-HAINAUT;2016;Y;104;147.500;102.500;185.000
57094;LEUZE-EN-HAINAUT;2017;Y;128;140.000;86.750;196.250
57094;LEUZE-EN-HAINAUT;2018;Y;134;165.000;120.000;220.000
57094;LEUZE-EN-HAINAUT;2019;Y;149;155.000;119.500;205.000
57094;LEUZE-EN-HAINAUT;2020;Y;123;165.000;110.000;200.000
57095;MONT-DE-L'ENCLUS;2010;Y;34;155.000;120.000;225.000
57095;MONT-DE-L'ENCLUS;2011;Y;29;154.000;100.000;230.000
57095;MONT-DE-L'ENCLUS;2012;Y;26;150.000;110.000;180.000
57095;MONT-DE-L'ENCLUS;2013;Y;29;160.000;110.000;249.000
57095;MONT-DE-L'ENCLUS;2014;Y;26;165.000;125.000;232.500
57095;MONT-DE-L'ENCLUS;2015;Y;27;175.000;120.000;250.000
57095;MONT-DE-L'ENCLUS;2016;Y;28;150.000;110.000;195.000
57095;MONT-DE-L'ENCLUS;2017;Y;38;180.000;132.000;285.000
57095;MONT-DE-L'ENCLUS;2018;Y;44;228.750;140.000;350.000
57095;MONT-DE-L'ENCLUS;2019;Y;53;217.500;139.000;300.000
57095;MONT-DE-L'ENCLUS;2020;Y;41;231.250;152.500;375.000
57096;MOESKROEN;2010;Y;638;128.000;90.000;160.000
57096;MOESKROEN;2011;Y;670;130.000;95.000;170.000
57096;MOESKROEN;2012;Y;620;135.000;97.500;175.000
57096;MOESKROEN;2013;Y;632;130.500;100.000;175.000
57096;MOESKROEN;2014;Y;654;133.500;100.000;179.000
57096;MOESKROEN;2015;Y;599;135.000;100.000;183.500
57096;MOESKROEN;2016;Y;660;140.000;100.000;180.000
57096;MOESKROEN;2017;Y;726;142.000;100.000;185.000
57096;MOESKROEN;2018;Y;685;150.000;110.000;190.000
57096;MOESKROEN;2019;Y;760;152.000;107.000;199.000
57096;MOESKROEN;2020;Y;725;157.000;115.000;212.500
57097;KOMEN-WAASTEN;2010;Y;216;125.000;89.700;165.000
57097;KOMEN-WAASTEN;2011;Y;215;132.500;98.000;180.000
57097;KOMEN-WAASTEN;2012;Y;161;130.000;95.000;160.000
57097;KOMEN-WAASTEN;2013;Y;158;143.750;100.000;200.000
57097;KOMEN-WAASTEN;2014;Y;184;135.000;97.750;165.000
57097;KOMEN-WAASTEN;2015;Y;193;141.000;105.574;185.000
57097;KOMEN-WAASTEN;2016;Y;176;138.495;105.500;180.000
57097;KOMEN-WAASTEN;2017;Y;193;141.000;105.000;185.000
57097;KOMEN-WAASTEN;2018;Y;174;143.000;105.000;185.000
57097;KOMEN-WAASTEN;2019;Y;217;149.000;110.000;190.000
57097;KOMEN-WAASTEN;2020;Y;196;149.950;110.000;200.000
58001;LA LOUVIERE;2010;Y;567;115.000;87.000;150.000
58001;LA LOUVIERE;2011;Y;707;115.000;80.000;157.500
58001;LA LOUVIERE;2012;Y;608;118.500;85.000;160.000
58001;LA LOUVIERE;2013;Y;612;124.000;90.000;160.000
58001;LA LOUVIERE;2014;Y;615;120.000;85.000;150.000
58001;LA LOUVIERE;2015;Y;574;125.000;90.000;160.000
58001;LA LOUVIERE;2016;Y;640;120.500;85.250;165.000
58001;LA LOUVIERE;2017;Y;641;120.000;85.000;165.000
58001;LA LOUVIERE;2018;Y;649;127.500;90.000;165.000
58001;LA LOUVIERE;2019;Y;660;140.000;100.000;180.000
58001;LA LOUVIERE;2020;Y;590;145.000;105.000;190.000
58002;BINCHE;2010;Y;288;120.000;90.000;155.000
58002;BINCHE;2011;Y;300;116.250;80.000;156.750
58002;BINCHE;2012;Y;302;127.500;90.000;170.000
58002;BINCHE;2013;Y;247;125.000;80.000;162.000
58002;BINCHE;2014;Y;338;125.000;81.000;170.000
58002;BINCHE;2015;Y;276;125.000;87.000;172.000
58002;BINCHE;2016;Y;299;130.000;90.000;169.000
58002;BINCHE;2017;Y;348;135.000;90.000;179.000
58002;BINCHE;2018;Y;332;130.000;82.500;170.000
58002;BINCHE;2019;Y;365;129.000;85.000;190.000
58002;BINCHE;2020;Y;302;142.000;105.000;200.000
58003;ESTINNES;2010;Y;65;125.500;85.000;170.000
58003;ESTINNES;2011;Y;62;134.250;100.000;190.000
58003;ESTINNES;2012;Y;51;173.000;100.000;218.000
58003;ESTINNES;2013;Y;54;135.000;100.000;175.000
58003;ESTINNES;2014;Y;66;140.000;96.000;190.000
58003;ESTINNES;2015;Y;53;142.000;85.000;180.000
58003;ESTINNES;2016;Y;65;177.500;117.250;210.000
58003;ESTINNES;2017;Y;64;140.000;95.000;175.000
58003;ESTINNES;2018;Y;66;170.000;96.000;225.000
58003;ESTINNES;2019;Y;75;140.000;98.000;215.000
58003;ESTINNES;2020;Y;76;170.000;120.000;235.000
58004;MORLANWELZ;2010;Y;159;110.000;78.000;145.000
58004;MORLANWELZ;2011;Y;187;115.000;80.000;151.000
58004;MORLANWELZ;2012;Y;168;120.000;85.000;160.000
58004;MORLANWELZ;2013;Y;152;116.750;85.000;165.000
58004;MORLANWELZ;2014;Y;172;106.750;78.000;150.000
58004;MORLANWELZ;2015;Y;167;120.000;85.000;167.500
58004;MORLANWELZ;2016;Y;161;120.000;80.000;163.500
58004;MORLANWELZ;2017;Y;170;120.000;70.200;170.000
58004;MORLANWELZ;2018;Y;186;125.000;80.000;165.000
58004;MORLANWELZ;2019;Y;184;141.500;90.000;185.000
58004;MORLANWELZ;2020;Y;180;139.500;102.500;185.000
61003;AMAY;2010;Y;149;135.000;100.000;170.000
61003;AMAY;2011;Y;130;130.000;105.000;165.000
61003;AMAY;2012;Y;123;139.000;100.000;175.000
61003;AMAY;2013;Y;114;141.000;105.000;169.000
61003;AMAY;2014;Y;137;130.000;100.000;169.000
61003;AMAY;2015;Y;125;140.000;110.000;169.000
61003;AMAY;2016;Y;147;146.000;110.000;180.000
61003;AMAY;2017;Y;143;145.000;116.825;180.000
61003;AMAY;2018;Y;129;150.000;120.000;195.000
61003;AMAY;2019;Y;161;165.000;125.000;200.000
61003;AMAY;2020;Y;159;175.000;130.000;220.000
61010;BURDINNE;2010;Y;31;160.000;125.000;202.000
61010;BURDINNE;2011;Y;24;174.995;145.000;257.250
61010;BURDINNE;2012;Y;23;200.000;150.000;255.000
61010;BURDINNE;2013;Y;26;164.500;125.000;198.000
61010;BURDINNE;2014;Y;30;192.500;155.000;260.000
61010;BURDINNE;2015;Y;23;;;
61010;BURDINNE;2016;Y;29;220.000;165.000;277.000
61010;BURDINNE;2017;Y;44;174.500;124.000;220.000
61010;BURDINNE;2018;Y;28;200.500;155.000;291.000
61010;BURDINNE;2019;Y;34;224.000;164.250;301.000
61010;BURDINNE;2020;Y;28;200.000;160.000;250.000
61012;CLAVIER;2010;Y;43;125.000;90.000;179.000
61012;CLAVIER;2011;Y;33;153.000;120.000;185.000
61012;CLAVIER;2012;Y;34;152.500;115.000;190.000
61012;CLAVIER;2013;Y;36;175.000;135.000;217.500
61012;CLAVIER;2014;Y;34;157.500;124.000;210.000
61012;CLAVIER;2015;Y;36;148.500;107.500;168.000
61012;CLAVIER;2016;Y;45;184.000;138.500;250.000
61012;CLAVIER;2017;Y;42;211.000;160.000;255.001
61012;CLAVIER;2018;Y;45;177.750;155.000;257.000
61012;CLAVIER;2019;Y;59;195.000;153.000;247.000
61012;CLAVIER;2020;Y;43;230.000;179.000;280.000
61019;FERRIERES;2010;Y;37;147.500;112.500;227.500
61019;FERRIERES;2011;Y;47;160.000;118.000;225.000
61019;FERRIERES;2012;Y;34;140.000;105.000;193.000
61019;FERRIERES;2013;Y;51;153.100;119.000;200.000
61019;FERRIERES;2014;Y;40;170.000;105.000;230.000
61019;FERRIERES;2015;Y;55;165.000;130.000;215.000
61019;FERRIERES;2016;Y;51;152.750;104.500;197.500
61019;FERRIERES;2017;Y;61;176.000;130.000;240.000
61019;FERRIERES;2018;Y;59;199.000;171.000;265.000
61019;FERRIERES;2019;Y;48;215.000;155.000;250.000
61019;FERRIERES;2020;Y;66;227.500;150.000;300.000
61024;HAMOIR;2010;Y;32;138.000;112.500;170.000
61024;HAMOIR;2011;Y;41;151.500;120.000;202.500
61024;HAMOIR;2012;Y;39;140.000;100.000;185.000
61024;HAMOIR;2013;Y;36;145.000;100.000;183.000
61024;HAMOIR;2014;Y;37;132.000;110.000;190.000
61024;HAMOIR;2015;Y;37;171.000;114.000;220.000
61024;HAMOIR;2016;Y;42;132.250;97.500;160.000
61024;HAMOIR;2017;Y;45;155.000;100.000;198.000
61024;HAMOIR;2018;Y;44;159.000;120.000;223.000
61024;HAMOIR;2019;Y;37;149.500;127.500;212.500
61024;HAMOIR;2020;Y;47;160.000;120.000;230.000
61028;HERON;2010;Y;52;163.500;120.500;202.500
61028;HERON;2011;Y;45;189.000;155.000;245.000
61028;HERON;2012;Y;47;175.000;140.000;235.000
61028;HERON;2013;Y;35;155.000;129.000;210.000
61028;HERON;2014;Y;47;195.000;135.000;240.000
61028;HERON;2015;Y;48;192.500;140.000;232.500
61028;HERON;2016;Y;45;179.500;120.000;245.000
61028;HERON;2017;Y;61;215.000;170.000;270.000
61028;HERON;2018;Y;53;205.000;160.000;260.000
61028;HERON;2019;Y;49;215.000;159.500;275.000
61028;HERON;2020;Y;48;254.000;195.000;307.000
61031;HOEI;2010;Y;179;150.000;115.000;185.000
61031;HOEI;2011;Y;192;145.000;105.000;185.000
61031;HOEI;2012;Y;186;138.000;102.500;180.000
61031;HOEI;2013;Y;179;148.500;105.000;199.500
61031;HOEI;2014;Y;161;149.000;105.000;186.500
61031;HOEI;2015;Y;177;142.500;107.500;175.000
61031;HOEI;2016;Y;180;150.000;112.500;200.000
61031;HOEI;2017;Y;187;145.750;105.000;200.000
61031;HOEI;2018;Y;214;150.000;110.000;210.000
61031;HOEI;2019;Y;206;165.000;120.000;220.000
61031;HOEI;2020;Y;185;165.000;126.000;215.000
61039;MARCHIN;2010;Y;58;162.500;120.000;195.000
61039;MARCHIN;2011;Y;55;163.000;110.000;230.000
61039;MARCHIN;2012;Y;54;167.500;116.000;215.000
61039;MARCHIN;2013;Y;49;180.000;130.000;215.000
61039;MARCHIN;2014;Y;48;173.000;142.000;249.500
61039;MARCHIN;2015;Y;49;170.000;130.000;235.000
61039;MARCHIN;2016;Y;60;142.500;110.000;180.000
61039;MARCHIN;2017;Y;61;165.000;120.000;215.000
61039;MARCHIN;2018;Y;54;190.000;130.000;240.000
61039;MARCHIN;2019;Y;63;197.000;140.000;239.000
61039;MARCHIN;2020;Y;55;178.750;147.000;209.250
61041;MODAVE;2010;Y;40;165.000;135.000;212.500
61041;MODAVE;2011;Y;44;164.500;136.000;211.250
61041;MODAVE;2012;Y;35;150.000;110.000;208.000
61041;MODAVE;2013;Y;28;171.000;140.000;217.250
